Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
New Zealand,NZL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.079,73.175,72.835,72.881,73.768,74.579,75.46,75.372,74.956,74.918,75.023,75.575,76.209,75.848,76.318,77.235,77.84,78.065,77.933,77.723,77.457,77.767,77.59,77.464,78.647,78.715,79.908,80.953,81.157,80.932,80.654,81.576,82.531,83.274,83.429
OECD members,OED,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1317305707152,69.3111623389948,69.2471625873563,69.018828306755,69.2425334385264,69.2523194977218,69.4251280416545,69.6792772997669,69.6671487251715,69.7022589209646,69.6765075975548,69.5393712021524,69.519415897812,69.5389264000188,69.4916467328998,69.779238204083,70.0750153461635,70.1274112946361,70.2815097217292,70.2506270820496,70.1858080900845,70.2453583968356,70.5901225472408,70.7298359527403,70.830274787838,70.9996311104421,71.3178313634893,71.6743507567763,72.0031767167861,72.3306435874322,70.9351249629537,71.9739213070451,72.7632736589771,73.3511382666759,73.5161219950442
Oman,OMN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.075,59.063,59.895,60.663,60.737,60.133,59.616,59.04,58.636,58.373,57.951,57.676,57.691,57.832,57.97,58.095,58.394,58.892,59.586,60.449,61.546,64.668,68.021,69.699,70.563,71.404,72.258,72.663,72.502,71.773,67.483,67.463,69.893,69.98,69.922
Other small states,OSS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4889666458861,64.1099522246928,63.6777259102295,63.4026034490618,63.4449721194898,63.315705111351,63.080355270236,62.9424765245611,62.7944709444745,62.37012535644,62.2525714303397,62.0301858996113,61.9092403452055,62.5899774801518,62.3913523417319,62.4722709012133,62.8847802556879,62.965322099021,63.0752811644483,63.0820652867322,63.3246380309341,63.1806163566218,63.2984740206025,63.6811532445828,63.8598231385904,64.2184935739094,64.4408833624666,64.8541580733335,64.9978077449931,65.3671319688896,64.2768912323123,64.1708120669007,65.0422046150703,65.3269110503831,65.3357966886046
Pakistan,PAK,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.28,50.717,50.725,50.29,50.151,49.275,50.135,50.994,50.819,51.094,51.368,51.494,51.621,51.767,51.911,51.681,51.448,51.48,51.519,52.109,52.665,52.497,52.825,53.15,52.744,53.71,53.358,53.008,52.659,53.59,53.742,54.947,54.815,54.876,54.931
Panama,PAN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.682,60.299,61.59,62.838,63.242,64.139,64.34,64.536,65.891,65.785,66.236,66.688,67.141,67.331,67.98,68.19,67.28,67.901,69.445,67.684,68.833,67.121,69.096,69.828,69.907,70.143,70.589,70.441,72.286,73.383,71.976,67.74,71.262,70.545,70.606
Peru,PER,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.252,60.255,60.025,61.005,61.997,64.258,66.008,67.669,68.813,70.113,67.776,70.827,72.075,73.32,74.546,75.752,79.018,81.404,81.219,81.82,82.519,82.15,81.882,81.557,80.685,79.326,79.059,80.744,80.86,80.921,72.345,75.445,78.557,76.588,76.736
Philippines,PHL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.544,62.625,62.681,62.689,62.646,62.596,62.519,62.458,62.534,62.512,62.463,62.446,62.415,62.35,62.752,62.806,62.695,62.512,62.365,62.773,62.761,63.652,63.186,62.923,63.728,62.954,63.197,60.949,60.799,61.331,56.681,58.501,63.462,63.476,63.174
Palau,PLW,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.292,73.139,72.873,72.49,72.435,72.656,72.546,72.783,73.011,73.066,73.25,71.21,69.076,66.852,64.543,62.159,59.711,57.209,54.666,52.095,49.512,49.838,50.094,50.364,50.451,50.666,50.902,51.174,51.526,51.778,51.579,52.112,52.723,52.735,52.791
Poland,POL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.967,69.046,68.883,68.305,67.69,66.654,66.133,65.248,64.853,64.513,65.166,65.457,64.332,63.84,63.476,64.165,63.204,62.998,63.664,64.551,65.509,65.911,66.655,67.159,68.036,68.363,69.057,69.775,70.316,70.76,71.124,72.95,73.667,74.689,74.837
Pre-demographic dividend,PRE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5169301446371,73.5927032525104,73.5355930172202,73.4497870012416,73.3921093027381,73.3960284972891,73.3651270437599,73.3141693263823,73.2669616616632,73.2277992013871,73.1750902798733,73.1147805773814,72.965208481577,72.8601099851907,72.7513053851874,72.6438341671898,72.4645822887151,72.2681302065334,71.9655966625897,71.6266946728884,71.305050794829,71.3236646842109,71.12192350606,70.8982728841166,70.3068684029823,70.0021709028159,69.8123525648813,69.2210112618598,69.020656207607,68.8273924292704,67.8889917546913,68.4194401616231,68.4384315961894,70.2170556245884,70.0666512343351
Puerto Rico,PRI,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.853,51.347,51.369,53.239,52.816,52.382,53.446,54.211,54.288,54.239,52.604,53.073,53.577,54.323,54.655,56.162,55.694,54.831,53.625,52.042,50.694,49.123,49.124,49.209,49.383,49.631,50.133,50.603,51.833,52.75,52.76,51.683,53.855,53.983,54.147
"Korea, Dem. People's Rep.",PRK,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.925,84.123,84.391,84.607,84.783,85.004,85.196,85.466,85.633,85.679,85.853,85.971,86.152,86.344,86.541,86.686,86.913,87.126,87.229,87.396,87.544,87.666,87.773,87.863,87.935,88.063,87.997,88,88.067,88.109,86.859,86.984,88.527,88.77,88.996
Portugal,PRT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.343,70.755,68.8,68.336,68.256,68.023,68.258,69.031,70.546,70.863,71.031,71.796,72.605,72.812,72.609,73.194,73.614,73.86,73.947,73.426,73.678,73.636,73.406,73.024,73.213,73.386,73.71,74.653,75.123,75.529,74.177,75.238,76.446,77.653,77.805
Paraguay,PRY,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.205,71.307,71.234,71.503,71.811,72.264,72.183,72.373,72.137,71.758,71.296,71.027,70.884,69.733,73.639,72.411,69.615,71.047,71.718,72.136,70.455,70.706,73.871,72.704,70.892,71.029,73.179,74.184,75.03,75.577,73.485,75.376,74.003,74.22,74.338
West Bank and Gaza,PSE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.199,42.128,41.889,41.848,41.819,41.717,41.904,41.523,41.087,40.911,41.499,37.827,37.108,40.068,39.564,40.009,40.028,41.396,40.875,41.083,41.63,43.027,43.368,43.597,43.865,45.955,45.901,46.233,45.655,46.462,42.973,45.618,47.313,,
Pacific island small states,PSS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8873186677048,67.1149812306049,67.1370447632613,67.2572666128653,67.3239728925232,67.313069911774,67.3477628545271,67.4183436061484,67.4667896727194,67.5337584761847,67.7083690301635,67.8223368602507,67.8973143906373,67.8612839537135,67.8308332893397,67.1036658997668,67.6942358037766,67.9816090576291,68.1915646775491,68.4112369833422,68.5373776315525,69.05739353527,68.6604036552069,68.2230135030464,67.8222819314482,67.5920396621678,67.3072584787634,67.3692561965046,67.27136103648,67.1935770794613,66.4719733700351,66.5291995489549,67.1764359824066,67.2449847983503,67.2609615985099
Post-demographic dividend,PST,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1917629777969,70.3659548842034,70.331246520903,70.2502356574183,70.4048320900408,70.4795540197868,70.7176012011925,70.9962007361041,71.0207675849993,71.1782237501684,71.3086005434085,71.2516203039618,71.3917597605547,71.4408759195762,71.5224354790308,71.7920290608006,72.1345612481866,72.2551652223556,72.3976569347089,72.1914501239894,72.0046285020958,71.9404193557088,72.2207644683355,72.3971942109509,72.6129946657535,72.8026585539669,73.1678824355552,73.5840230159125,73.9512389746811,74.3246327086053,73.5297263862903,74.0474380188909,75.0724896437897,75.6048770602066,75.7686594191726
French Polynesia,PYF,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.159,61.314,61.633,61.947,62.246,62.456,62.621,62.519,62.385,62.223,62.033,61.796,61.549,61.262,60.937,60.673,60.469,60.242,60.372,60.537,60.719,60.905,61.087,61.133,61.174,61.187,61.17,61.139,61.099,61.026,60.273,60.319,60.217,59.914,59.651
Qatar,QAT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.546,83.601,83.355,83.469,83.528,83.65,83.672,83.029,82.826,82.898,82.937,83.128,83.259,83.523,82.852,83.132,84.475,85.912,86.675,87.055,87.092,87.01,86.89,86.956,87.399,87.923,88.156,88.216,88.249,88.213,87.983,87.306,88.493,88.579,88.556
Romania,ROU,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.727,54.742,55,55.248,55.376,55.389,55.482,55.856,56.237,56.566,56.801,56.887,56.956,57.123,57.16,57.212,57.339,57.512,57.751,53.965,57.258,56.992,57.526,57.825,58.815,59.937,60.302,62.01,62.541,63.43,64.141,65.49,66.548,66.732,66.634
Russian Federation,RUS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.109,75.988,75.642,73.688,71.654,71.314,70.257,68.764,67.612,71.17,71.12,69.609,70.172,70.039,70.995,71.598,72.07,72.938,73.234,72.99,72.696,72.953,73.133,73.231,73.542,73.809,74.389,74.327,74.607,74.027,74.117,75.187,75.521,75.719,75.501
Rwanda,RWA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.725,64.709,64.642,64.505,64.86,65.641,65.283,64.937,64.526,64.073,63.662,63.315,63.082,62.909,62.803,62.753,62.743,62.751,62.765,62.744,62.697,62.637,62.581,62.522,62.476,62.441,62.393,62.329,62.216,60.376,64.788,60.373,62.453,65.948,65.838
South Asia,SAS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4260758968745,58.4786229981142,58.4913075442386,58.5014934630505,58.5505634456214,58.731265637266,59.1251744920792,59.5112059188084,59.8601062871833,60.1650613044836,60.464888729091,60.3634937823242,60.2540588567653,60.143174152575,60.0286720905175,59.8761047512054,59.0918100247478,58.3724309967413,57.6712105757905,57.0494537568369,56.4470267101373,55.8966338037431,55.4154924267706,55.3464353203653,55.1991125349585,55.2252601583468,55.0808690670697,55.2115205501563,55.0959299458525,55.1433864593047,54.6213556190994,55.6936003028827,56.5956481587601,57.5555333636398,58.3804746094694
Saudi Arabia,SAU,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.976,52.617,52.69,52.279,51.835,51.367,50.88,50.381,49.875,49.368,49.971,49.347,49.018,48.966,49.023,49.206,49.534,49.777,50.35,50.798,52.647,54.592,56.544,58.378,59.726,61.054,62.057,60.389,60.913,62.568,63.823,64.9,65.198,65.234,65.268
Sudan,SDN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.537,50.782,51.047,51.335,51.667,52.033,52.442,52.287,52.074,51.834,51.576,51.304,51.027,50.756,50.474,50.176,49.888,49.593,49.25,49.337,49.426,49.514,48.56,47.485,46.333,45.192,44.053,42.923,41.862,40.878,39.592,38.596,37.917,,
Senegal,SEN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.754,52.661,52.551,52.434,52.313,52.214,52.112,52.02,51.943,51.872,51.798,51.729,51.633,51.571,51.541,51.513,51.485,50.999,50.514,50.029,49.544,49.055,48.563,48.06,47.545,47.03,51.658,47.222,49.659,52.105,51.6,52.08,51.786,51.682,51.789
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.383,65.91,66.392,66.805,67.342,68.01,68.497,68.996,69.365,69.566,69.797,69.981,69.19,69.381,69.457,70.199,70.961,70.228,71.282,71.153,72.02,71.846,72.48,72.336,73.301,74.548,74.413,74.361,74.119,74.749,74.58,76.847,76.092,76.097,76.882
Solomon Islands,SLB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.864,84.706,84.301,84.267,84.079,83.827,83.949,84.191,84.339,84.56,85.403,85.932,86.232,86.167,86.065,85.982,86.026,86.09,86.055,86.132,85.922,85.761,85.785,85.707,85.776,85.815,85.699,85.663,85.635,85.639,84.81,84.866,85.872,85.817,85.831
Sierra Leone,SLE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.373,66.388,66.321,66.34,66.342,66.319,66.335,66.315,66.328,66.339,66.368,66.318,66.377,66.379,67.788,66.827,65.858,64.881,63.897,62.908,61.911,60.908,59.897,58.877,57.847,57.13,56.411,55.688,54.96,54.842,54.319,54.547,54.914,54.844,54.583
El Salvador,SLV,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.876,62.897,63.127,64.101,65.056,64.192,62.681,62.42,64.887,64.574,64.085,63.598,63.105,64.887,63.407,63.916,64.39,64.873,64.346,63.781,63.19,62.786,63.347,63.823,62.681,61.884,62.594,62.516,62.244,63.669,60.396,62.963,64.143,64.642,64.913
San Marino,SMR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.166,35.121,34.902,34.821,34.839,34.881,34.921,34.943,34.972,35,35.027,35.048,35.079,35.117,35.173,35.27,35.401,35.496,35.502,35.462,35.409,35.261,35.112,35.073,35.053,35.042,35.028,35.001,34.957,34.926,34.601,34.616,34.793,34.794,34.784
Serbia,SRB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.032,65.063,65.045,65.064,64.898,64.682,64.471,64.281,64.321,64.985,64.939,64.864,64.782,64.7,64.424,64.198,63.958,64.136,63.247,61.403,60.226,60.964,61.641,62.721,63.268,63.467,65.413,66.484,67.571,67.824,67.36,71.351,72.445,72.173,72.425
Sub-Saharan Africa (excluding high income),SSA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9503073347986,74.9887419500744,74.9941241026285,74.994942430451,75.0432948216331,75.1244305439088,75.1135510137958,75.0667517281471,74.9994122800155,74.9400370934063,74.8554240421785,74.7666309552384,74.6395543332447,74.5597601079158,74.4636998169749,74.3821424053278,74.2200309329346,74.0172533747343,73.7684906873951,73.4060476598951,72.8881135773659,73.0730919154955,72.9443520797146,72.784048662067,72.1016566655842,71.8023009783271,71.4942617894394,70.9256334851639,70.5899488122162,70.305706371589,69.1615598646855,69.5419256314603,69.7016067581922,71.3727391610405,71.2686031510615
South Sudan,SSD,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.267,75.292,75.335,75.392,75.415,75.447,75.502,75.567,75.509,75.436,75.427,75.452,75.525,75.595,75.564,75.452,75.322,75.179,75.039,74.905,74.732,74.535,74.396,74.409,74.588,74.722,74.864,75.222,75.189,74.821,74.106,74.366,74.61,74.58,
Sub-Saharan Africa,SSF,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9503073347986,74.9887419500745,74.9941241026286,74.994942430451,75.0432948216331,75.1244305439089,75.1135510137958,75.0667517281471,74.9994122800155,74.9400370934063,74.8554240421785,74.7666309552384,74.6395543332447,74.5597601079158,74.4636998169749,74.3821424053278,74.2200309329346,74.0172533747343,73.768490687395,73.406047659895,72.8881135773659,73.0730919154955,72.9443520797146,72.7840486620669,72.1016566655842,71.8023009783271,71.4942617894394,70.9256334851639,70.5899488122162,70.305706371589,69.1615598646855,69.5419256314603,69.7016067581922,71.3727391610405,71.2686031510615
Small states,SST,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6574540220055,64.4442859575583,64.1718048194151,64.0407838951307,64.0959394753444,64.0261505191897,63.8315725082907,63.7259114891833,63.5982259217683,63.2919526238607,63.2433999808016,63.1011956433003,63.0266416229172,63.5492917860567,63.4452112614037,63.4445858980889,63.8351655238114,63.946010310428,64.0662582455806,64.1082945066264,64.3199917195568,64.2970424254159,64.3676646970706,64.6284041153633,64.7243003500493,64.9686733493006,65.13715493058,65.453780085901,65.6192192510926,65.7701191161102,64.3741316836226,64.4645463651869,65.2654588808903,65.5042305738141,65.5156938478898
Sao Tome and Principe,STP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.708,24.72,24.727,24.718,24.692,24.649,24.585,24.495,24.383,24.25,24.098,24.011,23.981,23.964,23.941,23.935,23.945,23.953,23.977,23.989,23.981,23.962,23.967,23.994,24,23.972,23.925,23.849,23.756,23.639,23.068,23.18,23.615,23.573,23.524
Suriname,SUR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.617,50.69,50.666,50.331,50.446,50.431,50.2,49.988,49.79,49.603,50.388,51.185,51.993,52.825,53.553,54.171,54.81,55.456,56.098,56.737,57.377,58.013,58.639,59.257,59.884,60.534,61.215,61.35,61.677,61.815,58.921,59.601,59.811,60.078,60.249
Slovak Republic,SVK,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.998,76.089,74.098,71.925,69.33,69.302,69.774,69.295,68.619,68.829,69.284,69.885,69.555,69.945,69.672,68.992,68.635,68.308,68.843,68.435,68.712,68.788,69.517,69.955,70.841,71.069,72.029,72.253,72.508,72.715,72.444,74.565,76.041,76.455,76.498
Slovenia,SVN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.674,66.721,66.752,66.776,66.795,66.837,66.94,67.622,68.825,67.745,67.508,67.759,68.809,67.225,70.175,70.567,70.947,71.563,72.106,71.839,71.639,70.52,70.735,70.847,71.105,71.912,71.753,74.28,75.098,75.274,74.794,75.534,76.744,76.701,76.708
Sweden,SWE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.337,83.388,81.585,79.715,78.742,79.369,79.048,78.62,77.734,78.27,77.366,78.121,77.949,77.923,77.685,78.675,78.746,79.136,79.346,78.923,79.085,79.929,80.303,81.1,81.498,81.753,82.066,82.518,82.736,82.928,82.519,82.828,83.433,83.988,84.048
Eswatini,SWZ,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.626,56.39,56.169,56.051,56.318,56.502,56.275,55.997,55.666,55.33,55.022,54.762,54.558,54.402,54.286,54.205,54.146,54.045,53.876,53.704,53.566,53.455,53.376,53.299,53.197,53.082,52.973,52.479,51.985,51.487,50.64,50.924,50.315,50.067,49.885
Sint Maarten (Dutch part),SXM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.488,52.364,52.018,51.968,51.241,50.506,50.777,51.042,51.302,51.92,52.536,51.571,50.609,49.649,48.906,48.158,47.386,45.619,45.119,44.62,44.397,45.128,40.824,39.458,39.376,39.372,39.461,39.596,39.768,39.974,39.565,39.612,39.916,39.882,39.72
Turks and Caicos Islands,TCA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.181,72.183,72.134,72.289,71.842,71.394,70.945,70.495,70.039,69.575,69.108,68.638,68.161,67.679,67.191,66.7,66.204,65.701,65.197,64.692,64.184,63.67,63.153,62.635,62.115,61.593,61.067,60.54,60.013,59.976,59.404,59.426,60.608,60.483,60.31
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7522747129759,80.3575560504851,80.019058531731,79.5818099458769,79.3762523195244,79.0231815015289,78.657426638484,78.1731899923486,77.8105126060768,77.3992598939861,77.0178734697684,76.862239501501,76.518770023252,76.2523323959865,76.0507958665267,75.7296111523678,75.4972684756872,75.5561247932953,75.3791993333997,75.192879837635,75.057721118271,75.2238496375658,75.004977350614,74.6309926342312,74.5634709160767,74.4273902133684,74.2299981012547,73.9651515948683,73.9904797942897,73.9074112106429,72.6644267675757,73.4205231678995,73.0768399345782,73.279332605828,73.0227731080276
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9941105923065,69.0637457439906,68.8971988061641,67.7052719661355,67.3256427155792,67.0048102386392,66.4317295072142,65.6041322626571,65.1016201767811,66.2282048584921,65.7951658264693,65.2529977656507,65.2609301501747,64.9090476758978,64.8182241301991,64.9916562613441,64.9890884273131,65.2905450684915,65.4783854092636,65.3847357438477,65.5971109067844,65.8477380199542,65.9678685272162,66.1725956255137,66.4132455717924,66.7781457124256,67.2172157554633,67.5443584764271,67.8048994394389,67.7372536300979,66.9075205223264,67.8534055838431,68.7672408322904,68.9642791276657,68.9491661162034
Togo,TGO,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.211,60.12,60.012,59.869,59.832,59.758,59.687,59.621,59.49,59.387,59.292,59.225,59.183,59.153,59.094,59.03,58.982,58.928,58.91,58.915,58.944,58.975,59,59.012,59.011,59.002,58.985,58.96,58.931,58.897,58.346,58.641,59.075,59.153,59.136
Thailand,THA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.475,78.36,78.287,78.233,78.195,78.618,78.995,79.078,78.276,77.157,77.531,77.766,77.602,77.465,77.617,77.793,77.305,77.839,77.952,78.03,76.992,78.86,78.522,75.813,75.884,75.594,74.86,74.277,74.858,74.322,74.547,74.695,75.272,75.312,75.235
Tajikistan,TJK,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.968,46.974,47,47.046,47.089,47.116,47.122,47.105,47.068,47.017,46.973,46.941,46.91,46.882,47.123,46.568,45.978,45.306,44.63,44.358,44.208,44.07,43.945,43.83,43.724,43.623,43.525,43.132,42.714,42.333,41.967,42.436,42.578,42.697,42.718
Turkmenistan,TKM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.346,53.815,55.086,55.225,56.863,57.688,57.33,58.453,57.983,56.846,56.521,56.29,56.37,56.225,55.953,55.159,54.514,53.873,53.065,52.718,52.25,51.61,51.192,50.865,50.585,50.454,50.353,50.261,50.193,50.141,48.881,49.184,50.448,50.468,50.575
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8640203684954,65.075661262263,65.4649511380313,65.9202378620419,66.2440796829741,66.5582865946948,66.1294286289491,66.9699898781591,67.1730252852698,67.2041870063502,67.0435088511684,67.0683150782074,67.1823865808089,67.4663164737201,68.0499487195116,68.4374000061626,68.6864895456684,68.6468481839169,68.6026287533688,68.9018949243772,68.5086495390784,68.2577467030274,68.4791640790522,68.3046982477649,68.0903795758866,68.2925051769414,68.3585956178484,68.5671500588807,68.7653994217724,69.0542324774268,64.9424028675141,67.6385357840287,68.682046539377,68.6695178719408,68.7340100704494
Timor-Leste,TLS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.72,71.071,71.409,71.659,71.941,71.895,71.756,71.592,71.422,71.178,70.878,70,70.246,70.258,70.167,70.02,70.299,69.789,69.166,68.552,68,67.718,67.546,67.435,67.219,67.085,66.98,67.266,67.439,66.498,65.954,65.41,66.703,66.215,66.31
